STN_ID,SITE_CODE,WELL_NAME,BASIN_NAME,GSA_NAME,GSP_NAME,MONITORING_NETWORK_TYPE,SUSTAINABILITY_INDICATORS,PRINCIPAL_AQUIFER,SWN,WCR_NO,LATITUDE,LONGITUDE,WELL_USE,WELL_TYPE,WELL_DEPTH,TOP_PRF,BOT_PRF,LAST_GSE,LAST_RPE,SMC_START_DATE,SMC_MT,SMC_IM_5_YR,SMC_IM_10_YR,SMC_IM_15_YR,SMC_MO,COMMENTS,FIRST_MSMT_DATE,LAST_MSMT_DATE,MSMT_COUNT
46173,368720N1215418W001,12-4-21M1,3-003.05 North San Benito,San Benito County Water District GSA,,SGMA,Groundwater Levels,,12S04E21M001M,,36.872,-121.542,Irrigation,Single Well,250,,,169,170,,,,,,,San Juan,2011-12-12 08:58:00,2023-10-24 09:15:00,44
46197,368241N1213625W001,2001,3-003.05 North San Benito,San Benito County Water District GSA,,SGMA,Groundwater Levels,,13S06E07D002M,39856,36.8241,-121.362,Irrigation,Single Well,368,200,368,500,500,,,,,,,Hollister East,2011-10-06 15:01:00,2023-10-23 12:55:00,45
46208,368407N1213968W001,1611,3-003.05 North San Benito,San Benito County Water District GSA,,SGMA,Groundwater Levels,,12S05E35N002M,114723,36.8407,-121.397,Irrigation,Single Well,612,288,612,304,305,,,,,,,Hollister West,2011-10-06 00:00:00,2023-10-03 11:00:00,42
46210,368396N1214104W001,12-5-34P1,3-003.05 North San Benito,San Benito County Water District GSA,,SGMA Representative,Groundwater Levels,,12S05E34P001M,,36.8396,-121.41,Residential,Single Well,200,153,195,293.2,294,2022-01-12 18:02:03,144,,,,144,Hollister West,2011-10-06 00:00:00,2023-10-03 13:15:00,42
46220,367884N1213545W001,13-6-19K1,3-003.05 North San Benito,San Benito County Water District GSA,,SGMA Representative,"Groundwater Levels,Interconnected Surface Waters",,13S06E19K001M,,36.7884,-121.355,Irrigation,Single Well,211,,,422,422,2022-01-12 18:02:03,313,,,,313,Tres Pinos,2011-10-06 00:00:00,2023-10-05 09:15:00,42
46223,366911N1212720W001,SCHIELDS 4 ,3-003.05 North San Benito,San Benito County Water District GSA,,SGMA Representative,"Groundwater Levels,Interconnected Surface Waters",,14S06E26H001M,499183,36.691,-121.272,Irrigation,Single Well,300,270,300,680,682,2022-01-12 18:02:03,609,,,,609,Paicines,2011-10-20 10:24:00,2023-10-18 11:30:00,42
46233,369368N1213955W001,3024,3-003.05 North San Benito,San Benito County Water District GSA,,SGMA,Groundwater Levels,,11S05E35C001M,,36.9368,-121.395,Irrigation,Single Well,180,,,197.33,198,,,,,,,Pacheco,2011-10-18 09:12:00,2023-10-26 10:55:00,44
46234,369410N1213978W001,3026,3-003.05 North San Benito,San Benito County Water District GSA,,SGMA,Groundwater Levels,,11S05E26N002M,,36.941,-121.398,Irrigation,Single Well,232,95,217,198,198,,,,,,,Pacheco,2011-10-18 09:35:00,2023-10-26 11:20:00,44
46235,369420N1214115W001,11-5-27P2,3-003.05 North San Benito,San Benito County Water District GSA,,SGMA,Groundwater Levels,,11S05E27P002M,,36.9419,-121.411,Irrigation,Single Well,331,,,184,185,,,,,,,Bolsa,2011-10-18 10:20:00,2023-10-26 12:45:00,44
46237,369524N1214261W001,11-5-28B1,3-003.05 North San Benito,San Benito County Water District GSA,,SGMA Representative,"Groundwater Levels,Interconnected Surface Waters",,11S05E28B001M,,36.9524,-121.426,Unknown,Single Well,198,125,196,168,168,2022-01-12 18:02:03,66,,,,66,Bolsa,2011-10-19 10:00:00,2023-10-27 11:18:00,44
46238,369662N1214321W001,11-5-21E2,3-003.05 North San Benito,San Benito County Water District GSA,,SGMA Representative,Groundwater Levels,,11S05E21E002M,,36.9662,-121.432,Unknown,Single Well,220,100,215,155,155,2022-01-12 18:02:03,92,,,,92,Bolsa,2011-10-19 09:50:00,2023-10-27 11:19:00,44
46248,369564N1214524W001,11-5-20N1,3-003.05 North San Benito,San Benito County Water District GSA,,SGMA,Groundwater Levels,,11S05E20N001M,,36.9564,-121.452,Unknown,Single Well,300,,,150,150,,,,,,,Bolsa,2011-10-05 08:42:00,2023-10-16 08:50:00,43
46274,368141N1214501W001,San Justo 3 (Brig),3-003.05 North San Benito,San Benito County Water District GSA,,SGMA,Groundwater Levels,,13S05E08M000M,,36.8141,-121.45,Irrigation,Single Well,300,200,290,382.5,384,,,,,,,San Juan,2011-10-13 00:00:00,2023-10-06 09:30:00,44
46291,356228N1178576W003,USBR-02-D,6-054 Indian Wells Valley,Indian Wells Valley Groundwater Authority GSA,,SGMA,Groundwater Levels,Primary,27S38E02C003M,,35.6228,-117.858,Observation,Part of a nested/multi-completion well,1960,1940,1960,2654.95,2657.28,,,,,,,,2011-10-03 08:00:00,2023-10-19 12:00:00,26
46296,357181N1178709W001,USBR-05-S,6-054 Indian Wells Valley,Indian Wells Valley Groundwater Authority GSA,,SGMA Representative,"Groundwater Levels,Groundwater Storage",Primary,25S38E34G001M,,35.7181,-117.871,Observation,Part of a nested/multi-completion well,870,850,870,2520.42,2523,2020-01-31 14:49:45,2151,2157,2156,2156,2156,,2011-10-03 08:00:00,2023-10-19 12:00:00,26
46298,357181N1178709W003,USBR-05-D,6-054 Indian Wells Valley,Indian Wells Valley Groundwater Authority GSA,,SGMA,Groundwater Levels,Primary,25S38E34G003M,,35.7181,-117.871,Observation,Part of a nested/multi-completion well,1980,1960,1980,2520.42,2522.55,,,,,,,,2011-10-03 08:00:00,2023-10-19 12:00:00,26
46301,357762N1178411W003,USBR-06-D,6-054 Indian Wells Valley,Indian Wells Valley Groundwater Authority GSA,,SGMA,Groundwater Levels,Primary,25S38E12L003M,,35.7761,-117.842,Observation,Part of a nested/multi-completion well,1660,1640,1660,2352.92,2354,,,,,,,,2011-10-04 08:00:00,2023-10-19 15:55:00,26
46331,377383N1219434W001,2S1W26C002,2-010 Livermore Valley,,,SGMA,Groundwater Levels,Fringe,02S01W26C002M,253971,37.7383,-121.943,Observation,Single Well,50,40,45,405.7,406.53,,,,,,,,2021-10-14 12:09:00,2023-09-18 23:56:00,5
46334,377376N1217673W001,2S2E28D002,2-010 Livermore Valley,,,SGMA,Groundwater Levels,Fringe,02S02E28D002M,253971,37.7379,-121.766,Observation,Single Well,55,44,49,554.8,555.15,,,,,,,,2021-10-11 09:35:00,2023-09-20 15:56:00,5
46335,377234N1217586W001,2S2E28Q001,2-010 Livermore Valley,,,SGMA,Groundwater Levels,Fringe,02S02E28Q001M,253971,37.7235,-121.757,Observation,Single Well,28,17.6,22.6,515.1,513.04,,,,,,,,2021-10-11 10:21:00,2023-09-20 21:54:00,5
46342,376963N1218161W001,3S1E01P002,2-010 Livermore Valley,,,SGMA,Groundwater Levels,Main Upper,03S01E01P002M,107417,37.6961,-121.816,Observation,Single Well,50,40,45,390.6,389.64,,,,,,,,2021-10-12 14:06:00,2023-09-18 00:00:00,7
46347,377008N1218392W001,3S1E02M003,2-010 Livermore Valley,,,SGMA,Groundwater Levels,Fringe,03S01E02M003M,,37.7008,-121.839,Observation,Single Well,50,35,50,366.3,365.04,,,,,,,,2021-10-14 14:30:00,2023-09-19 21:13:00,5
46359,376956N1218875W001,3S1E05P006,2-010 Livermore Valley,,,SGMA,Groundwater Levels,Fringe,03S01E05P006M,,37.6956,-121.888,Observation,Single Well,35,25,35,337,336.65,,,,,,,,2021-10-12 08:09:00,2023-09-18 15:04:00,5
46363,376894N1219017W001,3S1E07G007,2-010 Livermore Valley,,,SGMA,Groundwater Levels,Fringe,03S01E07G007M,,37.6894,-121.902,Observation,Single Well,55,35,55,327.6,327.33,,,,,,,,2021-10-11 13:23:00,2023-09-19 20:12:00,5
46369,376873N1218782W001,3S1E08H013,2-010 Livermore Valley,,,SGMA,Groundwater Levels,Main  ,03S01E08H013M,817346,37.6873,-121.878,Observation,Single Well,800,570,790,338.2,338.96,,,,,,,,2021-10-12 09:14:00,2023-09-20 18:54:00,5
46371,376849N1218856W001,3S1E08K001,2-010 Livermore Valley,,,SGMA,Groundwater Levels,Main Upper,03S01E08K001M,261450,37.6851,-121.886,Observation,Single Well,99,89,94,332.2,332.37,,,,,,,,2021-10-12 12:27:00,2023-09-21 16:53:00,5
46376,376848N1218624W001,3S1E09J007,2-010 Livermore Valley,,,SGMA,Groundwater Levels,Main Upper,03S01E09J007M,568122,37.6848,-121.862,Observation,Part of a nested/multi-completion well,145,120,140,357.82,357.36,,,,,,,,2021-10-08 10:50:00,2023-09-21 17:32:00,5
46379,376850N1218764W001,3S1E09M003,2-010 Livermore Valley,,,SGMA,Groundwater Levels,Main Lower,03S01E09M003M,253874,37.685,-121.876,Industrial,Single Well,575,250,570,344.1,347.47,,,,,,,,2021-10-12 10:11:00,2023-09-27 18:01:00,5
46400,376841N1218145W002,3S1E12K004,2-010 Livermore Valley,,,SGMA,Groundwater Levels,Main,03S01E12K004M,,37.6846,-121.815,Observation,Single Well,575,550,570,406.9,406.71,,,,,,,,2015-10-15 00:00:00,2023-09-19 20:47:00,17
46402,376716N1218591W001,3S1E15M003,2-010 Livermore Valley,,,SGMA,Groundwater Levels,,03S01E15M003M,817341,37.6716,-121.859,Observation,Single Well,600,280,590,360,362.88,,,,,,,,2022-05-04 16:17:00,2023-09-18 18:29:00,4
46403,376762N1218637W001,3S1E16A004,2-010 Livermore Valley,,,SGMA,Groundwater Levels,Main Lower,03S01E16A004M,817171,37.6762,-121.863,Observation,Single Well,603,280,580,359.8,359.36,,,,,,,,2021-10-12 09:04:00,2023-09-18 18:01:00,5
46420,376696N1219000W001,3S1E18J002,2-010 Livermore Valley,,,SGMA,Groundwater Levels,Main Upper,03S01E18J002M,253974,37.6697,-121.9,Observation,Single Well,71,61,66,325.3,323.02,,,,,,,,2021-10-14 09:04:00,2023-09-19 18:16:00,5
46421,376627N1219062W001,3S1E19C004,2-010 Livermore Valley,,,SGMA,Groundwater Levels,Main Upper,03S01E19C004M,106195,37.6625,-121.906,Observation,Single Well,78,68,73,297.3,322.23,,,,,,,,2021-10-14 10:18:00,2023-09-19 17:30:00,5
46427,376548N1218941W001,3S1E20M011,2-010 Livermore Valley,,,SGMA,Groundwater Levels,Main Upper,03S01E20M011M,253974,37.6551,-121.891,Observation,Single Well,71,61,66,322.1,325.73,,,,,,,,2021-10-14 08:30:00,2023-09-18 19:32:00,5
46430,376379N1218880W001,3S1E29P002,2-010 Livermore Valley,,,SGMA,Groundwater Levels,Main Upper,03S01E29P002M,253974,37.6382,-121.888,Observation,Single Well,42,32,37,302.3,302.82,,,,,,,,2021-10-14 08:50:00,2023-09-18 19:09:00,5
46432,376924N1219239W001,3S1W12B002,2-010 Livermore Valley,,,SGMA,Groundwater Levels,Fringe,03S01W12B002M,545253,37.6924,-121.924,Observation,Single Well,39,20,50,343.4,342.89,,,,,,,,2021-10-14 11:50:00,2023-09-19 19:27:00,5
46446,376897N1217432W001,3S2E10F003,2-010 Livermore Valley,,,SGMA,Groundwater Levels,Fringe,03S02E10F003M,,37.6897,-121.743,Observation,Single Well,45,35,40,537.8,534.84,,,,,,,,2021-10-11 16:32:00,2023-09-18 19:08:00,5
46448,376907N1217278W001,3S2E11C001,2-010 Livermore Valley,,,SGMA,Groundwater Levels,Fringe,03S02E11C001M,,37.6907,-121.728,Observation,Single Well,66,56.2,61.2,556.8,557.1,,,,,,,,2021-10-12 09:58:00,2023-09-18 19:47:00,5
46457,376652N1218045W004,3S2E19D010,2-010 Livermore Valley,,,SGMA,Groundwater Levels,Main Lower,03S02E19D010M,817383A-D,37.6654,-121.805,Observation,Part of a nested/multi-completion well,470,420,470,415.2,414.89,,,,,,,,2021-10-15 08:56:00,2023-09-19 18:32:00,5
46459,376604N1217329W001,3S2E23E001,2-010 Livermore Valley,,,SGMA,"Groundwater Levels,Interconnected Surface Waters",Main Upper,03S02E23E001M,568120,37.6604,-121.733,Observation,Single Well,40,20,35,613.5,613.36,,,,,,,,2021-10-08 12:50:00,2023-09-19 17:15:00,5
46462,376439N1217178W001,3S2E26J002,2-010 Livermore Valley,,,SGMA,Groundwater Levels,Main Upper,03S02E26J002M,2539746,37.6426,-121.717,Observation,Single Well,44,34,39,687.4,689.92,,,,,,,,2021-10-11 14:38:00,2023-09-18 21:42:00,5
46606,339578N1171828W001,EMWD13002,8-005 San Jacinto,West San Jacinto GSA,,SGMA,Groundwater Levels,Principal,02S03W34C001S,,33.9578,-117.183,Observation,Single Well,221,,,1948.01,1949.91,2021-11-17 12:16:34,,,,,,,2011-10-13 00:00:00,2023-10-11 00:04:00,26
46699,351811N1192358W001,HMWD #18,5-022.14 Kern County,Henry Miller Water District GSA,Henry Miller Water District GSA,SGMA Representative,"Groundwater Levels,Groundwater Storage",,31S25E36R002M,e066238,35.1811,-119.236,Irrigation,Single Well,1008,324,1008,286.7,286.7,2020-01-30 14:11:17,-63.3,162.7,153.7,144.7,136.7,,2011-10-06 00:00:00,2023-10-16 12:00:00,27
46705,354021N1195011W001,DMW07,5-022.14 Kern County,Buena Vista Water Storage District GSA,BVGSA,SGMA Representative,"Groundwater Levels,Groundwater Storage,Water Quality",,29S23E16R002M,,35.4021,-119.501,Observation,Single Well,440,410,440,262,262,2020-01-30 14:11:17,122,,,,201,,1994-03-01 00:00:00,2023-10-05 10:00:00,136
46727,338729N1175842W001,Corona 10th/Lincoln,8-002.09 Temescal,Temescal Subbasin GSA,,SGMA Representative,Groundwater Levels,,03S07W35B001S,,33.8729,-117.584,Observation,Single Well,249,,,729,730,2022-01-27 18:44:34,526,,,,526,,2011-11-17 00:00:00,2023-10-22 00:00:00,48
46809,369921N1219115W001,SC-19,3-001 Santa Cruz Mid-County,Santa Cruz Mid-County Groundwater Agency GSA,,SGMA Representative,Groundwater Levels,Purisima BC,,e048132,36.9921,-121.911,Observation,Single Well,810,750,800,408.37,408.17,2020-01-30 15:41:25,56,95,95,95,95,,2007-05-01 12:00:00,2023-09-28 10:37:00,164
46827,369632N1218695W001,SC-A6A,3-001 Santa Cruz Mid-County,Santa Cruz Mid-County Groundwater Agency GSA,,SGMA,Groundwater Levels,Purisima F,,237333,36.9632,-121.869,Observation,Part of a nested/multi-completion well,720,700,710,233.18,232.61,,,,,,,,2004-09-23 12:00:00,2023-09-14 11:01:00,185
46829,369632N1218695W003,SC-A6C,3-001 Santa Cruz Mid-County,Santa Cruz Mid-County Groundwater Agency GSA,,SGMA,Groundwater Levels,Purisima F,,237333,36.9632,-121.869,Observation,Part of a nested/multi-completion well,360,350,353,233.19,232.61,,,,,,,,2004-09-23 12:00:00,2023-09-14 11:07:00,192
46832,369394N1218575W003,SC-A7C,3-001 Santa Cruz Mid-County,Santa Cruz Mid-County Groundwater Agency GSA,,SGMA Representative,Groundwater Levels,Aromas,,237334,36.9393,-121.857,Observation,Part of a nested/multi-completion well,334,321,324,112.3,111.64,2020-01-30 15:41:25,0,8,8,8,8,,2003-12-11 12:00:00,2023-08-31 10:36:00,206
46835,369542N1218789W002,SC-A8B,3-001 Santa Cruz Mid-County,Santa Cruz Mid-County Groundwater Agency GSA,,SGMA,"Groundwater Levels,Seawater Intrusion,Water Quality",Aromas,,e048130,36.9542,-121.879,Observation,Single Well,425,400,420,82.19,81.76,,,,,,,Eastern-most well in row of three,2007-11-02 12:00:00,2023-09-19 08:30:00,198
46839,369406N1217428W001,782,3-002.01 Pajaro Valley,,,SGMA,Groundwater Levels,"Alluvium, Aromas",,0,36.9405,-121.744,Irrigation,Single Well,210,100,210,58.5,60,,,,,,,Adjacent to College Lake weir,2011-10-14 12:35:00,2023-12-13 00:00:00,50
46845,368683N1218167W003,PV3D,3-002.01 Pajaro Valley,,,SGMA Representative,"Groundwater Levels,Seawater Intrusion,Water Quality",Aromas,,244112,36.8687,-121.819,Observation,Part of a nested/multi-completion well,606,384,606,10.4,9.9,2022-01-01 00:00:00,-16.1,7.5,7.8,8.6,8.7,In christy box,2011-10-14 10:30:00,2023-12-15 09:05:00,51
46855,368881N1218136W001,PV11,3-002.01 Pajaro Valley,,,SGMA,Groundwater Levels,Alluvium,,0,36.8873,-121.816,Observation,Single Well,116,56,116,115.1,114.6,,,,,,,Under a metal disc,2011-10-03 11:35:00,2023-11-22 08:58:00,28
46859,369558N1219720W003,Soquel Point Deep,3-001 Santa Cruz Mid-County,Santa Cruz Mid-County Groundwater Agency GSA,,SGMA Representative,"Groundwater Levels,Seawater Intrusion,Water Quality",Purisima AA,,e019099,36.9558,-121.972,Observation,Part of a nested/multi-completion well,330,310,330,31.23,30.98,2020-01-30 15:41:25,7.5,7.5,8.3,8.3,16,,2004-05-13 00:00:00,2023-09-14 00:00:00,250
46860,369573N1219750W001,Moran Lake Shallow,3-001 Santa Cruz Mid-County,Santa Cruz Mid-County Groundwater Agency GSA,,SGMA,"Groundwater Levels,Water Quality",Purisima A,,E005416,36.9573,-121.975,Observation,Part of a nested/multi-completion well,170,130,170,27.34,26.94,,,,,,,,2004-04-07 00:00:00,2023-09-14 00:00:00,245
46879,369841N1219679W001,Cory Street Shallow,3-001 Santa Cruz Mid-County,Santa Cruz Mid-County Groundwater Agency GSA,,SGMA,"Groundwater Levels,Water Quality",Purisima A,,e0106130,36.9841,-121.968,Observation,Part of a nested/multi-completion well,109,69,109,115.95,115.72,,,,,,,,2009-12-22 00:00:00,2023-09-14 00:00:00,154
46880,369841N1219679W002,Cory Street Medium,3-001 Santa Cruz Mid-County,Santa Cruz Mid-County Groundwater Agency GSA,,SGMA,"Groundwater Levels,Water Quality",Purisima A,,e0106130,36.9841,-121.968,Observation,Part of a nested/multi-completion well,240,200,240,115.95,115.69,,,,,,,,2009-12-22 00:00:00,2023-09-14 00:00:00,154
46992,361570N1201388W001,20S/17E-29J01,5-022.09 Westside,Westlands Water District GSA,,SGMA Representative,Water Quality,Upper Aquifer,20S17E29J001M,,36.157,-120.139,Observation,Single Well,500,350,490,427.9,430.9,,,,,,,WWD #1908; 10/8/2014 changed GSE from 427.9 (NGVD29 ) to 430.9 (NAVD88).,2011-07-20 00:00:00,2020-10-30 13:17:00,19
47084,376223N1221229W001,4S/2W-05G002,2-009.01 Niles Cone,,,SGMA,Groundwater Levels,,04S02W05G002M,1095857,37.6223,-122.123,Observation,Single Well,440,400,440,9.1,9.1,,,,,,,,2011-01-25 00:00:00,2023-09-19 10:51:00,131
47094,375376N1220399W002,4S/2W-36N011,2-009.01 Niles Cone,,,SGMA,Groundwater Levels,,04S02W36N011M,572430,37.5376,-122.04,Observation,Single Well,220,190,220,20.3,20.25,,,,,,,,2011-01-25 00:00:00,2023-09-19 14:02:00,130
47291,338552N1178566W001,AMD-1/MP10,8-001 Coastal Plain Of Orange County,,,SGMA,Groundwater Levels,,,"341355,56,57,58",33.8552,-117.857,Observation,Part of a nested/multi-completion well,1461,1390,1400,220.02,219.52,,,,,,,,1990-07-17 00:00:00,2023-11-06 11:03:00,288
47296,338229N1179374W001,AMD-7/MP1,8-001 Coastal Plain Of Orange County,,,SGMA,Groundwater Levels,,04S10W16M004S,"349248,49",33.8229,-117.937,Observation,Part of a nested/multi-completion well,1470,120,130,125.04,124.33,,,,,,,,1992-12-03 17:41:00,2023-11-03 08:36:00,175
47299,338556N1180264W001,BPM-1/MP1,8-001 Coastal Plain Of Orange County,,,SGMA,Groundwater Levels,,04S11W03E001S,"349323,24,25,33",33.8556,-118.026,Observation,Part of a nested/multi-completion well,2155,128,138,59.73,59.03,,,,,,,,1994-02-09 12:25:00,2023-11-28 13:11:00,259
47305,336875N1179148W001,COSM-1/MP1,8-001 Coastal Plain Of Orange County,,,SGMA,Groundwater Levels,,05S10W34P001S,349218219,33.6875,-117.915,Observation,Part of a nested/multi-completion well,1810,90,100,30.78,30.28,,,,,,,,1991-09-17 15:50:00,2023-11-13 11:07:00,293
47307,338642N1178978W002,FFS-1/MP3,8-001 Coastal Plain Of Orange County,,,SGMA,Groundwater Levels,,,"255929,30",33.8642,-117.898,Observation,Part of a nested/multi-completion well,1465,529,539,182.06,181.82,,,,,,,,1988-08-02 08:51:00,2023-11-06 10:00:00,319
47317,337374N1179933W003,HBM-1/MP7,8-001 Coastal Plain Of Orange County,,,SGMA,Groundwater Levels,,,"349220,21",33.7374,-117.993,Observation,Part of a nested/multi-completion well,1980,920,930,29.48,28.83,,,,,,,,1992-09-28 11:55:00,2023-11-16 08:16:00,296
47321,337148N1177696W001,IDM-1/MP1,8-001 Coastal Plain Of Orange County,,,SGMA,Groundwater Levels,,05S09W25B001S,255915,33.7148,-117.77,Observation,Part of a nested/multi-completion well,1100,85,95,165.33,164.58,,,,,,,,1989-11-30 00:00:00,2023-11-20 12:09:00,259
47337,338327N1178668W003,SAR-1/MP5,8-001 Coastal Plain Of Orange County,,,SGMA,Groundwater Levels,,,255936,33.8327,-117.867,Observation,Part of a nested/multi-completion well,1481,510,530,209.88,212.43,,,,,,,,1988-06-11 12:03:00,2023-10-31 08:36:00,205
47341,337525N1179058W001,SAR-9/MP1,8-001 Coastal Plain Of Orange County,,,SGMA,Groundwater Levels,,05S10W10H002S,"349216,17",33.7525,-117.906,Observation,Part of a nested/multi-completion well,1940,148,160,94.46,93.81,,,,,,,,1993-09-01 15:08:00,2023-11-09 13:33:00,263
47348,337646N1178432W001,SC-5/MP1,8-001 Coastal Plain Of Orange County,,,SGMA,Groundwater Levels,,05S09W05L001S,"344385,86",33.7646,-117.843,Observation,Part of a nested/multi-completion well,1476,123,133,179.93,179.36,,,,,,,,1991-06-24 00:00:00,2023-11-14 08:26:00,282
47368,376223N1221229W003,4S/2W-05G004,2-009.01 Niles Cone,,,SGMA,Groundwater Levels,,04S02W05G004M,1095855,37.6223,-122.123,Observation,Single Well,220,195,215,9.5,9.48,,,,,,,,2011-01-25 00:00:00,2023-09-19 10:48:00,131
47502,389129N1200110W002,CL-3,6-005.01 Tahoe South,,,SGMA,Groundwater Levels,Basin Fill,,535958,38.9129,-120.011,Observation,Single Well,50,39,49,6278.64,6278.49,,,,,,,,2001-03-30 12:00:00,2023-10-31 12:12:00,45
47504,388544N1200196W001,DW-1,6-005.01 Tahoe South,,,SGMA,Groundwater Levels,Basin Fill,,,38.8544,-120.02,Observation,Single Well,268,225,265,6342.38,6342.07,,,,,,,"Well Construction information from HSI Geotrans wwell construction summary (HSI Geotrans, June 1998).",2009-11-04 12:00:00,2023-10-31 09:06:00,30
47510,388395N1200249W001,Henderson OW,6-005.01 Tahoe South,,,SGMA,Groundwater Levels,Basin Fill,,,38.8395,-120.025,Observation,Single Well,210,79,205,6366.18,6369.78,,,,,,,Well Construction information from HSI Geotrans Well Construction Summary (HSI Project Number P491/101).,2001-03-30 12:00:00,2023-11-01 09:01:00,47
47512,388545N1200196W001,IW-1,6-005.01 Tahoe South,,,SGMA,Groundwater Levels,Basin Fill,,,38.8545,-120.02,Observation,Single Well,151,120,150,6343.22,6342.88,,,,,,,"Well Construction information from HSI Geotrans wwell construction summary (HSI Geotrans, June 1998).",2001-11-27 12:00:00,2023-10-31 09:12:00,45
